,thinktank,year,pub,num_cites,expenses,age,con_lib
70,Bipartisan Policy Center,2016,NYT,2,22.901624,9,0
71,Bipartisan Policy Center,2016,WSJ,4,22.901624,9,0
72,Bipartisan Policy Center,2017,NYT,5,20.321287,10,0
73,Bipartisan Policy Center,2017,WP,7,20.321287,10,0
74,Bipartisan Policy Center,2017,WSJ,7,20.321287,10,0
75,Bipartisan Policy Center,2018,NYT,2,20.319693,11,0
76,Bipartisan Policy Center,2018,WP,3,20.319693,11,0
77,Bipartisan Policy Center,2018,WSJ,3,20.319693,11,0
78,Brookings Institution,2014,NYT,23,99.568985,98,0
79,Brookings Institution,2014,WP,26,99.568985,98,0
80,Brookings Institution,2014,WSJ,25,99.568985,98,0
81,Brookings Institution,2015,NYT,42,107.926103,99,0
82,Brookings Institution,2015,WP,20,107.926103,99,0
83,Brookings Institution,2015,WSJ,26,107.926103,99,0
84,Brookings Institution,2016,NYT,28,104.635286,100,0
85,Brookings Institution,2016,WP,23,104.635286,100,0
86,Brookings Institution,2016,WSJ,26,104.635286,100,0
87,Brookings Institution,2017,NYT,44,100.059312,101,0
88,Brookings Institution,2017,WP,44,100.059312,101,0
89,Brookings Institution,2017,WSJ,25,100.059312,101,0
90,Brookings Institution,2018,NYT,34,98.957742,102,0
91,Brookings Institution,2018,WP,38,98.957742,102,0
92,Brookings Institution,2018,WSJ,14,98.957742,102,0
93,Carnegie Endowment for International Peace,2014,NYT,3,32.939297,104,0
94,Carnegie Endowment for International Peace,2014,WP,1,32.939297,104,0
95,Carnegie Endowment for International Peace,2014,WSJ,3,32.939297,104,0
96,Carnegie Endowment for International Peace,2015,WSJ,1,33.996712,105,0
97,Carnegie Endowment for International Peace,2016,NYT,2,34.710554,106,0
98,Carnegie Endowment for International Peace,2016,WP,1,34.710554,106,0
99,Carnegie Endowment for International Peace,2016,WSJ,2,34.710554,106,0
100,Carnegie Endowment for International Peace,2017,WP,1,36.544639,107,0
101,Carnegie Endowment for International Peace,2018,NYT,1,37.395069,108,0
102,Carnegie Endowment for International Peace,2018,WP,2,37.395069,108,0
103,Cato Institute,2014,NYT,6,24.538565,37,1
104,Cato Institute,2014,WP,9,24.538565,37,1
105,Cato Institute,2014,WSJ,6,24.538565,37,1
106,Cato Institute,2015,NYT,5,28.246157,38,1
107,Cato Institute,2015,WP,8,28.246157,38,1
108,Cato Institute,2015,WSJ,10,28.246157,38,1
109,Cato Institute,2016,NYT,3,29.162114,39,1
110,Cato Institute,2016,WP,6,29.162114,39,1
111,Cato Institute,2016,WSJ,7,29.162114,39,1
112,Cato Institute,2017,NYT,3,30.150105,40,1
113,Cato Institute,2017,WP,17,30.150105,40,1
114,Cato Institute,2017,WSJ,10,30.150105,40,1
115,Cato Institute,2018,NYT,5,30.381673,41,1
116,Cato Institute,2018,WP,5,30.381673,41,1
117,Cato Institute,2018,WSJ,5,30.381673,41,1
118,Center for Advanced Defense Studies,2017,WP,1,3.506627,18,0
119,Center for American Progress,2014,NYT,17,42.425026,11,0
120,Center for American Progress,2014,WP,12,42.425026,11,0
121,Center for American Progress,2014,WSJ,23,42.425026,11,0
122,Center for American Progress,2015,NYT,16,47.352861,12,0
123,Center for American Progress,2015,WP,21,47.352861,12,0
124,Center for American Progress,2015,WSJ,27,47.352861,12,0
125,Center for American Progress,2016,NYT,15,40.435643,13,0
126,Center for American Progress,2016,WP,15,40.435643,13,0
127,Center for American Progress,2016,WSJ,10,40.435643,13,0
128,Center for American Progress,2017,NYT,11,46.765901,14,0
129,Center for American Progress,2017,WP,18,46.765901,14,0
130,Center for American Progress,2017,WSJ,10,46.765901,14,0
131,Center for American Progress,2018,NYT,12,43.779143,15,0
132,Center for American Progress,2018,WP,17,43.779143,15,0
133,Center for American Progress,2018,WSJ,7,43.779143,15,0
134,Center for Automotive Research,2014,NYT,8,4.691498,11,0
135,Center for Automotive Research,2014,WP,12,4.691498,11,0
136,Center for Automotive Research,2014,WSJ,25,4.691498,11,0
137,Center for Automotive Research,2015,NYT,13,5.095172,12,0
138,Center for Automotive Research,2015,WP,16,5.095172,12,0
139,Center for Automotive Research,2015,WSJ,26,5.095172,12,0
140,Center for Automotive Research,2016,NYT,7,5.157656,13,0
141,Center for Automotive Research,2016,WP,4,5.157656,13,0
142,Center for Automotive Research,2016,WSJ,26,5.157656,13,0
143,Center for Automotive Research,2017,NYT,11,4.765147,14,0
144,Center for Automotive Research,2017,WP,9,4.765147,14,0
145,Center for Automotive Research,2017,WSJ,14,4.765147,14,0
146,Center for Automotive Research,2018,NYT,7,4.744707,15,0
147,Center for Automotive Research,2018,WP,9,4.744707,15,0
148,Center for Automotive Research,2018,WSJ,18,4.744707,15,0
149,Center for Climate and Energy Solutions,2016,NYT,1,4.245656,18,0
150,Center for Climate and Energy Solutions,2017,NYT,1,3.959343,19,0
151,Center for Economic and Policy Research,2014,NYT,2,1.934308,15,0
152,Center for Economic and Policy Research,2014,WSJ,2,1.934308,15,0
153,Center for Economic and Policy Research,2015,NYT,5,1.792137,16,0
154,Center for Economic and Policy Research,2015,WP,3,1.792137,16,0
155,Center for Economic and Policy Research,2015,WSJ,2,1.792137,16,0
156,Center for Economic and Policy Research,2017,NYT,1,1.990467,18,0
157,Center for Economic and Policy Research,2017,WP,3,1.990467,18,0
158,Center for Economic and Policy Research,2017,WSJ,1,1.990467,18,0
159,Center for Economic and Policy Research,2018,WP,1,2.209624,19,0
160,Center for Excellence in Higher Education,2016,NYT,1,176.23851,9,1
161,Center for Excellence in Higher Education,2018,WP,1,197.915389,11,1
162,Center for Freedom and Prosperity,2016,WP,1,0.477076,5,1
163,Center for Global Development,2014,NYT,1,14.542729,13,0
164,Center for Global Development,2015,NYT,1,15.363099,14,0
165,Center for Global Development,2015,WSJ,1,15.363099,14,0
166,Center for Global Development,2016,NYT,1,13.692105,15,0
167,Center for Global Development,2017,NYT,3,15.025801,16,0
168,Center for Global Development,2018,NYT,3,16.900166,17,0
169,Center for Global Development,2018,WSJ,2,16.900166,17,0
170,Center for Immigration Studies,2014,WSJ,1,2.361993,29,1
171,Center for Immigration Studies,2015,NYT,1,2.670635,30,1
172,Center for Immigration Studies,2015,WP,1,2.670635,30,1
173,Center for Immigration Studies,2016,NYT,1,2.816435,31,1
174,Center for Immigration Studies,2016,WP,1,2.816435,31,1
175,Center for Immigration Studies,2016,WSJ,3,2.816435,31,1
176,Center for Immigration Studies,2017,NYT,3,3.020942,32,1
177,Center for Immigration Studies,2017,WP,3,3.020942,32,1
178,Center for Immigration Studies,2017,WSJ,1,3.020942,32,1
179,Center for Immigration Studies,2018,NYT,6,3.416896,33,1
180,Center for Immigration Studies,2018,WP,5,3.416896,33,1
181,Center for Immigration Studies,2018,WSJ,1,3.416896,33,1
182,Center for International Policy,2014,NYT,1,4.602711,39,0
183,Center for International Policy,2014,WP,1,4.602711,39,0
184,Center for International Policy,2014,WSJ,1,4.602711,39,0
185,Center for International Policy,2015,WP,1,4.922484,40,0
186,Center for International Policy,2015,WSJ,1,4.922484,40,0
187,Center for International Policy,2016,NYT,1,5.101628,41,0
188,Center for International Policy,2016,WP,1,5.101628,41,0
189,Center for International Policy,2017,WP,2,3.01695,42,0
190,Center for International Policy,2018,WP,2,4.721624,43,0
191,Center for International Policy,2018,WSJ,1,4.721624,43,0
192,Center for International Security and Cooperation,2016,NYT,1,4.569121,33,0
193,Center for International Security and Cooperation,2017,NYT,1,4.548092,34,0
194,Center for International Security and Cooperation,2018,NYT,2,4.744707,35,0
195,Center for Media and Democracy,2017,WP,1,1.843241,24,0
196,Center for Public Integrity,2014,NYT,1,8.413507,25,0
197,Center for Public Integrity,2014,WP,1,8.413507,25,0
198,Center for Public Integrity,2014,WSJ,1,8.413507,25,0
199,Center for Public Integrity,2015,NYT,2,9.653457,26,0
200,Center for Public Integrity,2015,WP,2,9.653457,26,0
201,Center for Public Integrity,2015,WSJ,1,9.653457,26,0
202,Center for Public Integrity,2016,NYT,2,8.019182,27,0
203,Center for Public Integrity,2016,WP,4,8.019182,27,0
204,Center for Public Integrity,2017,NYT,1,5.208118,28,0
205,Center for Public Integrity,2017,WSJ,1,5.208118,28,0
206,Center for Public Integrity,2018,NYT,1,5.95415,29,0
207,Center for Security Policy,2015,WSJ,1,4.945226,27,1
208,Center for Security Policy,2016,NYT,1,6.446998,28,1
209,Center for Security Policy,2017,WP,1,4.972423,29,1
210,Center for Strategic and Budgetary Assessments,2014,WP,2,6.216434,31,0
211,Center for Strategic and Budgetary Assessments,2015,WP,3,6.433222,32,0
212,Center for Strategic and Budgetary Assessments,2015,WSJ,1,6.433222,32,0
213,Center for Strategic and Budgetary Assessments,2016,WP,2,7.824908,33,0
214,Center for Strategic and Budgetary Assessments,2016,WSJ,1,7.824908,33,0
215,Center for Strategic and Budgetary Assessments,2017,WP,2,8.653272,34,0
216,Center for Strategic and Budgetary Assessments,2017,WSJ,1,8.653272,34,0
217,Center for Strategic and Budgetary Assessments,2018,WP,2,8.381837,35,0
218,Center for Strategic and Budgetary Assessments,2018,WSJ,1,8.381837,35,0
219,Center for Strategic and International Studies,2014,NYT,9,37.47292,52,0
220,Center for Strategic and International Studies,2014,WP,7,37.47292,52,0
221,Center for Strategic and International Studies,2014,WSJ,4,37.47292,52,0
222,Center for Strategic and International Studies,2015,NYT,6,38.935803,53,0
223,Center for Strategic and International Studies,2015,WP,3,38.935803,53,0
224,Center for Strategic and International Studies,2015,WSJ,3,38.935803,53,0
225,Center for Strategic and International Studies,2016,NYT,4,44.893732,54,0
226,Center for Strategic and International Studies,2016,WP,2,44.893732,54,0
227,Center for Strategic and International Studies,2016,WSJ,3,44.893732,54,0
228,Center for Strategic and International Studies,2017,NYT,3,46.332597,55,0
229,Center for Strategic and International Studies,2017,WP,7,46.332597,55,0
230,Center for Strategic and International Studies,2018,NYT,4,45.841469,56,0
231,Center for Strategic and International Studies,2018,WP,9,45.841469,56,0
232,Center for Strategic and International Studies,2018,WSJ,7,45.841469,56,0
233,Center for a New American Security,2015,WP,1,9.157223,8,0
234,Center for a New American Security,2015,WSJ,1,9.157223,8,0
235,Center for a New American Security,2016,NYT,2,9.157223,9,0
236,Center for a New American Security,2016,WP,7,9.157223,9,0
237,Center for a New American Security,2016,WSJ,1,9.157223,9,0
238,Center for a New American Security,2017,NYT,1,9.751151,10,0
239,Center for a New American Security,2017,WSJ,1,9.751151,10,0
240,Center for a New American Security,2018,NYT,2,10.589419,11,0
241,Center for a New American Security,2018,WP,7,10.589419,11,0
242,Center for a New American Security,2018,WSJ,3,10.589419,11,0
243,Center on Budget and Policy Priorities,2014,NYT,6,30.948012,33,0
244,Center on Budget and Policy Priorities,2014,WP,8,30.948012,33,0
245,Center on Budget and Policy Priorities,2014,WSJ,6,30.948012,33,0
246,Center on Budget and Policy Priorities,2015,NYT,11,33.807175,34,0
247,Center on Budget and Policy Priorities,2015,WP,9,33.807175,34,0
248,Center on Budget and Policy Priorities,2015,WSJ,8,33.807175,34,0
249,Center on Budget and Policy Priorities,2016,NYT,11,28.721352,35,0
250,Center on Budget and Policy Priorities,2016,WP,6,28.721352,35,0
251,Center on Budget and Policy Priorities,2016,WSJ,6,28.721352,35,0
252,Center on Budget and Policy Priorities,2017,NYT,18,33.287285,36,0
253,Center on Budget and Policy Priorities,2017,WP,27,33.287285,36,0
254,Center on Budget and Policy Priorities,2017,WSJ,2,33.287285,36,0
255,Center on Budget and Policy Priorities,2018,NYT,12,36.546328,37,0
256,Center on Budget and Policy Priorities,2018,WP,19,36.546328,37,0
257,Center on Budget and Policy Priorities,2018,WSJ,3,36.546328,37,0
258,Chicago Council on Global Affairs,2014,WP,1,10.805758,92,0
259,Chicago Council on Global Affairs,2016,NYT,1,15.37969,94,0
260,Claremont Institute,2016,WP,1,4.972703,37,1
261,Claremont Institute,2018,WP,1,4.558364,39,1
262,Committee for a Responsible Federal Budget,2014,NYT,3,2.646618,33,0
263,Committee for a Responsible Federal Budget,2014,WP,8,2.646618,33,0
264,Committee for a Responsible Federal Budget,2014,WSJ,2,2.646618,33,0
265,Committee for a Responsible Federal Budget,2015,NYT,5,3.385499,34,0
266,Committee for a Responsible Federal Budget,2015,WP,7,3.385499,34,0
267,Committee for a Responsible Federal Budget,2015,WSJ,7,3.385499,34,0
268,Committee for a Responsible Federal Budget,2016,NYT,12,3.227336,35,0
269,Committee for a Responsible Federal Budget,2016,WP,7,3.227336,35,0
270,Committee for a Responsible Federal Budget,2016,WSJ,12,3.227336,35,0
271,Committee for a Responsible Federal Budget,2017,NYT,28,3.038669,36,0
272,Committee for a Responsible Federal Budget,2017,WP,21,3.038669,36,0
273,Committee for a Responsible Federal Budget,2017,WSJ,14,3.038669,36,0
274,Committee for a Responsible Federal Budget,2018,NYT,12,3.287833,37,0
275,Committee for a Responsible Federal Budget,2018,WP,20,3.287833,37,0
276,Committee for a Responsible Federal Budget,2018,WSJ,3,3.287833,37,0
277,Competitive Enterprise Institute,2014,NYT,3,6.427052,30,1
278,Competitive Enterprise Institute,2014,WP,1,6.427052,30,1
279,Competitive Enterprise Institute,2014,WSJ,4,6.427052,30,1
280,Competitive Enterprise Institute,2015,NYT,3,7.35691,31,1
281,Competitive Enterprise Institute,2015,WP,2,7.35691,31,1
282,Competitive Enterprise Institute,2015,WSJ,4,7.35691,31,1
283,Competitive Enterprise Institute,2016,NYT,4,7.811133,32,1
284,Competitive Enterprise Institute,2016,WP,2,7.811133,32,1
285,Competitive Enterprise Institute,2016,WSJ,6,7.811133,32,1
286,Competitive Enterprise Institute,2017,NYT,3,8.354004,33,1
287,Competitive Enterprise Institute,2017,WP,3,8.354004,33,1
288,Competitive Enterprise Institute,2017,WSJ,3,8.354004,33,1
289,Competitive Enterprise Institute,2018,NYT,3,6.797063,34,1
290,Competitive Enterprise Institute,2018,WP,1,6.797063,34,1
291,Concord Coalition,2016,WSJ,1,1.538793,24,0
292,Concord Coalition,2017,NYT,2,1.408416,25,0
293,Concord Coalition,2017,WP,1,1.408416,25,0
294,Concord Coalition,2018,NYT,1,1.312148,26,0
295,Constitution Project,2014,WSJ,1,1.371005,17,0
296,Council on Foreign Relations,2014,NYT,5,64.7229,93,0
297,Council on Foreign Relations,2014,WP,2,64.7229,93,0
298,Council on Foreign Relations,2014,WSJ,1,64.7229,93,0
299,Council on Foreign Relations,2015,NYT,8,64.757,94,0
300,Council on Foreign Relations,2015,WP,3,64.757,94,0
301,Council on Foreign Relations,2015,WSJ,2,64.757,94,0
302,Council on Foreign Relations,2016,NYT,14,69.9312,95,0
303,Council on Foreign Relations,2016,WP,2,69.9312,95,0
304,Council on Foreign Relations,2016,WSJ,3,69.9312,95,0
305,Council on Foreign Relations,2017,NYT,11,69.2628,96,0
306,Council on Foreign Relations,2017,WP,3,69.2628,96,0
307,Council on Foreign Relations,2017,WSJ,3,69.2628,96,0
308,Council on Foreign Relations,2018,NYT,8,73.6941,97,0
309,Council on Foreign Relations,2018,WP,7,73.6941,97,0
310,Council on Foreign Relations,2018,WSJ,12,73.6941,97,0
311,Demos,2014,NYT,1,8.127178,21,0
312,Demos,2014,WP,4,8.127178,21,0
313,Demos,2014,WSJ,12,8.127178,21,0
314,Demos,2015,WP,1,8.687459,22,0
315,Demos,2015,WSJ,11,8.687459,22,0
316,Demos,2016,NYT,4,8.7529,23,0
317,Demos,2016,WP,4,8.7529,23,0
318,Demos,2016,WSJ,14,8.7529,23,0
319,Demos,2017,NYT,2,10.273673,24,0
320,Demos,2017,WP,1,10.273673,24,0
321,Demos,2017,WSJ,14,10.273673,24,0
322,Demos,2018,NYT,1,11.76246,25,0
323,Demos,2018,WP,2,11.76246,25,0
324,Demos,2018,WSJ,13,11.76246,25,0
325,Discovery Institute,2014,WP,1,4.577829,24,1
326,Discovery Institute,2017,WSJ,1,5.886423,27,1
327,Earth Institute,2014,NYT,1,4.351888,19,0
328,Earth Institute,2015,NYT,1,4.362669,20,0
329,Economic Opportunity Institute,2017,WSJ,1,0.916942,19,0
330,Economic Policy Institute,2014,NYT,10,5.545761,28,0
331,Economic Policy Institute,2014,WP,9,5.545761,28,0
332,Economic Policy Institute,2014,WSJ,1,5.545761,28,0
333,Economic Policy Institute,2015,NYT,10,5.550991,29,0
334,Economic Policy Institute,2015,WP,9,5.550991,29,0
335,Economic Policy Institute,2015,WSJ,6,5.550991,29,0
336,Economic Policy Institute,2016,NYT,6,5.854099,30,0
337,Economic Policy Institute,2016,WP,13,5.854099,30,0
338,Economic Policy Institute,2016,WSJ,6,5.854099,30,0
339,Economic Policy Institute,2017,NYT,11,6.502386,31,0
340,Economic Policy Institute,2017,WP,17,6.502386,31,0
341,Economic Policy Institute,2017,WSJ,2,6.502386,31,0
342,Economic Policy Institute,2018,NYT,8,6.699574,32,0
343,Economic Policy Institute,2018,WP,15,6.699574,32,0
344,Economic Policy Institute,2018,WSJ,8,6.699574,32,0
345,Employment Policies Institute,2014,NYT,2,2.615979,18,0
346,Employment Policies Institute,2016,NYT,1,2.37922,20,0
347,Eno Center for Transportation,2015,WP,3,0.0,94,0
348,Eno Center for Transportation,2016,WP,1,1.687197,95,0
349,Eno Center for Transportation,2017,NYT,1,1.40773,96,0
350,Eno Center for Transportation,2017,WP,1,1.40773,96,0
351,Eno Center for Transportation,2018,NYT,1,1.482185,97,0
352,Eno Center for Transportation,2018,WP,2,1.482185,97,0
353,Federation for American Immigration Reform,2014,NYT,6,6.336441,35,0
354,Federation for American Immigration Reform,2014,WP,1,6.336441,35,0
355,Federation for American Immigration Reform,2014,WSJ,5,6.336441,35,0
356,Federation for American Immigration Reform,2015,NYT,1,6.361498,36,0
357,Federation for American Immigration Reform,2015,WP,2,6.361498,36,0
358,Federation for American Immigration Reform,2015,WSJ,3,6.361498,36,0
359,Federation for American Immigration Reform,2016,NYT,2,11.246727,37,0
360,Federation for American Immigration Reform,2016,WP,5,11.246727,37,0
361,Federation for American Immigration Reform,2016,WSJ,5,11.246727,37,0
362,Federation for American Immigration Reform,2017,NYT,21,8.57589,38,0
363,Federation for American Immigration Reform,2017,WP,13,8.57589,38,0
364,Federation for American Immigration Reform,2017,WSJ,5,8.57589,38,0
365,Federation for American Immigration Reform,2018,NYT,8,10.902278,39,0
366,Federation for American Immigration Reform,2018,WP,18,10.902278,39,0
367,Federation for American Immigration Reform,2018,WSJ,1,10.902278,39,0
368,Foreign Policy Research Institute,2017,WSJ,1,2.449241,62,0
369,Foreign Policy Research Institute,2018,WSJ,2,2.479874,63,0
370,Foundation for Defense of Democracies,2014,NYT,1,8.33448,13,1
371,Foundation for Defense of Democracies,2014,WP,1,8.33448,13,1
372,Foundation for Defense of Democracies,2014,WSJ,2,8.33448,13,1
373,Foundation for Defense of Democracies,2015,WP,1,10.411942,14,1
374,Foundation for Defense of Democracies,2015,WSJ,1,10.411942,14,1
375,Foundation for Defense of Democracies,2016,NYT,1,11.705479,15,1
376,Foundation for Defense of Democracies,2016,WP,1,11.705479,15,1
377,Foundation for Defense of Democracies,2017,NYT,2,13.388267,16,1
378,Foundation for Defense of Democracies,2017,WP,5,13.388267,16,1
379,Foundation for Defense of Democracies,2017,WSJ,2,13.388267,16,1
380,Foundation for Defense of Democracies,2018,NYT,1,14.978645,17,1
381,Foundation for Defense of Democracies,2018,WP,1,14.978645,17,1
382,Foundation for Defense of Democracies,2018,WSJ,1,14.978645,17,1
383,Foundation for Economic Education,2016,WSJ,1,3.762269,70,1
384,Foundation for Excellence in Education,2016,WP,1,3.731555,9,0
385,German Marshall Fund of the United States,2014,NYT,1,38.032448,42,0
386,German Marshall Fund of the United States,2014,WP,2,38.032448,42,0
387,German Marshall Fund of the United States,2015,NYT,1,31.830116,43,0
388,German Marshall Fund of the United States,2016,NYT,1,28.378109,44,0
389,German Marshall Fund of the United States,2017,NYT,1,26.863805,45,0
390,German Marshall Fund of the United States,2018,NYT,2,28.626412,46,0
391,German Marshall Fund of the United States,2018,WP,1,28.626412,46,0
392,Goldwater Institute,2015,WSJ,1,5.616214,27,1
393,Goldwater Institute,2017,WP,1,6.186952,29,1
394,Goldwater Institute,2017,WSJ,1,6.186952,29,1
395,Goldwater Institute,2018,WP,1,4.375504,30,1
396,Guttmacher Institute,2014,NYT,2,17.443509,46,0
397,Guttmacher Institute,2015,WP,2,19.285598,47,0
398,Guttmacher Institute,2015,WSJ,2,19.285598,47,0
399,Guttmacher Institute,2016,NYT,3,22.885624,48,0
400,Guttmacher Institute,2016,WSJ,2,22.885624,48,0
401,Guttmacher Institute,2017,NYT,2,24.621255,49,0
402,Guttmacher Institute,2017,WP,4,24.621255,49,0
403,Hastings Center,2014,WP,1,3.222097,45,0
404,Hastings Center,2017,WP,1,3.523975,48,0
405,Hoover Institution,2014,NYT,2,47.2,95,1
406,Hoover Institution,2014,WSJ,1,47.2,95,1
407,Hoover Institution,2015,NYT,3,59.9,96,1
408,Hoover Institution,2015,WP,3,59.9,96,1
409,Hoover Institution,2016,NYT,4,63.6,97,1
410,Hoover Institution,2017,NYT,7,66.9,98,1
411,Hoover Institution,2017,WP,3,66.9,98,1
412,Hoover Institution,2018,NYT,2,70.5,99,1
413,Hudson Institute,2014,NYT,1,11.309797,53,1
414,Hudson Institute,2015,NYT,1,10.9834,54,1
415,Hudson Institute,2015,WSJ,2,10.9834,54,1
416,Hudson Institute,2017,NYT,2,14.88237,56,1
417,Hudson Institute,2018,WP,4,16.319597,57,1
418,Hudson Institute,2018,WSJ,1,16.319597,57,1
419,Independence Institute,2017,NYT,1,2.782204,32,1
420,Information Technology and Innovation Foundation,2014,NYT,1,3.198863,6,0
421,Information Technology and Innovation Foundation,2015,WSJ,1,3.73711,7,0
422,Information Technology and Innovation Foundation,2016,WSJ,2,3.337382,8,0
423,Information Technology and Innovation Foundation,2017,NYT,1,3.495345,9,0
424,Information Technology and Innovation Foundation,2017,WSJ,1,3.495345,9,0
425,Information Technology and Innovation Foundation,2018,NYT,1,3.895769,10,0
426,Information Technology and Innovation Foundation,2018,WP,1,3.895769,10,0
427,Institute for Defense Analyses,2014,WP,2,218.788547,58,0
428,Institute for Defense Analyses,2016,WP,1,231.218848,60,0
429,Institute for New Economic Thinking,2014,NYT,1,17.758011,5,0
430,Institute for New Economic Thinking,2015,NYT,2,16.070505,6,0
431,Institute for New Economic Thinking,2018,WP,1,13.979763,9,0
432,Institute for Policy Studies,2014,NYT,1,3.487435,51,0
433,Institute for Policy Studies,2015,NYT,1,4.184183,52,0
434,Institute for Policy Studies,2015,WSJ,2,4.184183,52,0
435,Institute for Policy Studies,2016,WP,2,3.889771,53,0
436,Institute for Policy Studies,2017,NYT,1,4.269603,54,0
437,Institute for Policy Studies,2017,WP,5,4.269603,54,0
438,Institute for Policy Studies,2017,WSJ,1,4.269603,54,0
439,Institute for Policy Studies,2018,WP,3,4.417403,55,0
440,Institute for Science and International Security,2017,WP,1,0.697147,24,0
441,Institute for Science and International Security,2018,NYT,1,0.706399,25,0
442,Institute for Women's Policy Research,2014,NYT,1,1.944749,27,0
443,Institute for Women's Policy Research,2014,WSJ,1,1.944749,27,0
444,Institute for Women's Policy Research,2015,WP,2,2.769388,28,0
445,Institute for Women's Policy Research,2016,NYT,2,3.176103,29,0
446,Institute for Women's Policy Research,2016,WP,1,3.176103,29,0
447,Institute for Women's Policy Research,2017,NYT,2,2.912917,30,0
448,Institute for Women's Policy Research,2017,WP,3,2.912917,30,0
449,Institute for Women's Policy Research,2018,WP,1,1.29985,31,0
450,Institute on Religion and Democracy,2014,WSJ,1,0.0,33,1
451,Institute on Taxation and Economic Policy,2014,NYT,3,1.392085,34,0
452,Institute on Taxation and Economic Policy,2014,WP,1,1.392085,34,0
